YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,5,ANNADALE,02 TWO FAMILY DWELLINGS,B2,411 HOLDRIDGE AVENUE,2,4488,0
2020,5,ANNADALE,02 TWO FAMILY DWELLINGS,B2,25 RYAN PLACE,2,3248,0
2020,5,ANNADALE,02 TWO FAMILY DWELLINGS,B2,65 TYNDALE STREET,2,2820,915000
2020,5,ANNADALE,02 TWO FAMILY DWELLINGS,B2,194 EDWIN STREET,2,2524,0
2020,5,ANNADALE,02 TWO FAMILY DWELLINGS,B3,250 BARCLAY AVENUE,2,2500,800000
2020,5,ANNADALE,02 TWO FAMILY DWELLINGS,B2,4970 AMBOY ROAD,2,2366,715000
2020,5,ANNADALE,02 TWO FAMILY DWELLINGS,B2,219 KENWOOD AVENUE,2,3076,0
2020,5,ANNADALE,02 TWO FAMILY DWELLINGS,B2,15 COTTONTAIL COURT,2,4200,1300000
2020,5,ANNADALE,02 TWO FAMILY DWELLINGS,B3,70 POILLON AVENUE,2,4420,1100000
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,N/A SHELDON AVENUE,0,0,0
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,N/A SHELDON AVENUE,0,0,0
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,N/A SHELDON AVENUE,0,0,70850
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,N/A SHELDON AVENUE,0,0,0
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,N/A SHELDON AVENUE,0,0,70850
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,N/A ALVINE AVENUE,0,0,580000
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,16 SPANISH LANE,0,0,585000
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,54 DISCALA LANE,0,0,0
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,N/A POILLON AVENUE,0,0,487500
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,N/A HYLAN BOULEVARD,0,0,487500
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,140 NICOLOSI DRIVE,0,0,10
2020,5,ANNADALE,05 TAX CLASS 1 VACANT LAND,V0,N/A ARBUTUS AVENUE,0,0,905000
2020,5,ANNADALE,22 STORE BUILDINGS,K1,5086 AMBOY ROAD,1,967,400000
2020,5,ANNADALE,31 COMMERCIAL VACANT LAND,V1,N/A SNEDEN AVENUE,0,0,0
2020,5,ANNADALE,31 COMMERCIAL VACANT LAND,V1,N/A SNEDEN AVENUE,0,0,0
2020,5,ANNADALE,46 CONDO STORE BUILDINGS,RK,"885 ANNADALE ROAD, 2",1,0,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,31 BILLINGS STREET,1,1510,630000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,41 BILLINGS STREET,1,1500,660000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,43 BILLINGS STREET,1,1500,666954
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,47 BILLINGS STREET,1,1500,655000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,49 BILLINGS STREET,1,1500,631315
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A1,64 CHATHAM STREET,1,2424,880000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,56 CHATHAM STREET,1,1504,660000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,59 CHATHAM STREET,1,1540,499800
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,135 KENILWORTH AVENUE,1,1540,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,135 KENILWORTH AVENUE,1,1540,375000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,53 WINSTON STREET,1,1656,609000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,20 KENILWORTH AVENUE,1,1350,535000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,24 KENILWORTH AVENUE,1,1350,322179
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,28 KENILWORTH AVENUE,1,1350,470000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,82 KENILWORTH AVENUE,1,1540,435000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,114 KENILWORTH AVENUE,1,1540,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,461 WOODROW ROAD,1,1874,670000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,453 WOODROW ROAD,1,1874,715000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,179 PRESENTATION CIRCLE,1,1552,620000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,196 PRESENTATION CIRCLE,1,1552,605000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,209 PRESENTATION CIRCLE,1,1552,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,82 PRESENTATION CIRCLE,1,1552,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,71 PRESENTATION CIRCLE,1,1552,680000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,77 PRESENTATION CIRCLE,1,1552,610000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,95 PRESENTATION CIRCLE,1,1552,660000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,115 PRESENTATION CIRCLE,1,1552,670000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,69 ILYSSA WAY,1,1354,380000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,85 ILYSSA WAY,1,1553,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,127 ILYSSA WAY,1,1354,359000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,365 ASPEN KNOLLS WAY,1,929,255000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,343 ASPEN KNOLLS WAY,1,1354,357200
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,341 ASPEN KNOLLS WAY,1,1354,357000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,177 ASPEN KNOLLS WAY,1,1354,360000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,239 ASPEN KNOLLS WAY,1,1354,368250
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,107 ASPEN KNOLLS WAY,1,1510,380000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,79 ASPEN KNOLLS WAY,1,1354,355000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,24 BIANCA COURT,1,1510,412500
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,72 BIANCA COURT,1,1510,400000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,1316 ARTHUR KILL ROAD,1,1354,353000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,40 ILYSSA WAY,1,1553,400000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,222 ILYSSA WAY,1,1354,334000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,234 ILYSSA WAY,1,1354,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,268 ILYSSA WAY,1,1354,339500
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,276 ILYSSA WAY,1,1354,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,276 ILYSSA WAY,1,1354,365000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,362 ILYSSA WAY,1,929,252000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,388 ILYSSA WAY,1,1354,360400
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,408 ILYSSA WAY,1,1354,350000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,432 ILYSSA WAY,1,1354,370000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,456 ILYSSA WAY,1,1354,320000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,488 ILYSSA WAY,1,1510,435000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,516 ILYSSA WAY,1,1354,395000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,520 ILYSSA WAY,1,1354,365000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,536 ILYSSA WAY,1,1553,390000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,694 ILYSSA WAY,1,1354,369200
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,258 ASPEN KNOLLS WAY,1,1354,336000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,260 ASPEN KNOLLS WAY,1,1510,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,272 ASPEN KNOLLS WAY,1,1510,430000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,332 ASPEN KNOLLS WAY,1,1354,375000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,186 JAMIE LANE,1,1510,389000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,172 JAMIE LANE,1,1354,350000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,158 JAMIE LANE,1,1510,405000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,220 ASPEN KNOLLS WAY,1,1510,415000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,122 JAMIE LANE,1,929,272950
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,665 ILYSSA WAY,1,1354,348500
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,657 ILYSSA WAY,1,1510,275000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,633 ILYSSA WAY,1,1510,360000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,623 ILYSSA WAY,1,1354,469649
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,607 ILYSSA WAY,1,1354,240000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,603 ILYSSA WAY,1,929,260000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,219 EMILY LANE,1,1354,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,215 EMILY LANE,1,1354,370000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,83 EMILY LANE,1,1354,415000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,263 JAMIE LANE,1,929,339999
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,261 JAMIE LANE,1,1354,427000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,221 JAMIE LANE,1,1354,425000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,93 JAMIE LANE,1,1354,340000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,77 JAMIE LANE,1,1354,410000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,63 JAMIE LANE,1,929,275000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,64 ASPEN KNOLLS WAY,1,1354,367000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,62 ASPEN KNOLLS WAY,1,1354,0
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,62 ASPEN KNOLLS WAY,1,1354,410000
2020,5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,A5,61 AMANDA COURT,1,1354,380000
